Symbol,Name,LastSale, MarketCap ,ADR TSO,IPOyear,Sector,Industry,Summary Quote
OFG^B,OFG Bancorp,25.8, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ofg^b
OFG^D,OFG Bancorp,26.025, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ofg^d
OGE,OGE Energy Corp,42.89," 8,585,540,577 ",n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/oge
OIBR.C,Oi S.A.,n/a, -   ,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/oibr.c
OIS,"Oil States International, Inc.",13.5," 816,854,625 ",n/a,2001,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/ois
ODC,Oil-Dri Corporation Of America,32.8," 249,355,866 ",n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/odc
ORI,Old Republic International Corporation,22.44," 6,803,831,652 ",n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ori
OLN,Olin Corporation,17.35," 2,850,574,169 ",n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oln
OHI,"Omega Healthcare Investors, Inc.",38.55," 8,348,143,901 ",n/a,1992,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ohi
OMC,Omnicom Group Inc.,78.61," 17,099,537,350 ",n/a,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/omc
OMN,OMNOVA Solutions Inc.,10.03," 449,874,597 ",n/a,n/a,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/omn
ONDK,"On Deck Capital, Inc.",3.33," 254,083,619 ",n/a,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ondk
OGS,"ONE Gas, Inc.",89.43," 4,716,048,660 ",n/a,2014,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ogs
OLP,"One Liberty Properties, Inc.",28.06," 557,931,824 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/olp
OMF,"OneMain Holdings, Inc.",39.06," 5,315,782,932 ",n/a,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/omf
OKE,"ONEOK, Inc.",69.64," 28,759,110,880 ",n/a,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/oke
ONE,OneSmart International Education Group Limited,7.68," 1,232,913,055 ",n/a,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/one
OOMA,"Ooma, Inc.",11.96," 247,572,000 ",n/a,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/ooma
OPY,"Oppenheimer Holdings, Inc.",26.98," 346,854,152 ",n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/opy
ORCL,Oracle Corporation,53.97," 180,034,151,430 ",n/a,1986,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/orcl
ORAN,Orange,15.03," 39,871,027,860 ",n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/oran
ORC,"Orchid Island Capital, Inc.",6.16," 345,294,476 ",n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/orc
OEC,Orion Engineered Carbons S.A,12.71," 765,297,164 ",n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oec
ORN,"Orion Group Holdings, Inc.",4.1," 121,156,447 ",n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/orn
IX,Orix Corp Ads,70.06," 17,960,374,503 ",n/a,n/a,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/ix
ORA,"Ormat Technologies, Inc.",72.23," 3,673,804,226 ",n/a,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ora
OSK,Oshkosh Corporation,72.48," 4,957,287,213 ",n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/osk
OR,Osisko Gold Royalties Ltd,12.34," 1,826,029,578 ",n/a,2016,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or
OUT,OUTFRONT Media Inc.,27.58," 3,953,383,089 ",n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/out
OSG,"Overseas Shipholding Group, Inc.",1.68," 143,923,572 ",n/a,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/osg
OMI,"Owens & Minor, Inc.",5.14," 323,604,228 ",n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/omi
OC,Owens Corning Inc,54.38," 5,916,127,504 ",n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/oc
OI,"Owens-Illinois, Inc.",11.54," 1,793,973,226 ",n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/oi
ORCC,Owl Rock Capital Corporation,15.99," 6,135,199,294 ",n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/orcc
OXM,"Oxford Industries, Inc.",66.74," 1,135,855,869 ",n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/oxm
ROYT,Pacific Coast Oil Trust,2.16," 83,339,621 ",n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/royt
PACD,Pacific Drilling S.A.,4.56," 342,104,880 ",n/a,2018,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pacd
PCG,Pacific Gas & Electric Co.,16.95," 8,970,343,291 ",n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/pcg
PKG,Packaging Corporation of America,101.5," 9,608,276,332 ",n/a,2000,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/pkg
PD,"PagerDuty, Inc.",36.2," 2,754,314,069 ",n/a,2019,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/pd
PAGS,PagSeguro Digital Ltd.,46.8," 15,345,154,890 ",n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/pags
PANW,"Palo Alto Networks, Inc.",222.46," 21,350,596,943 ",n/a,2012,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/panw
PAM,Pampa Energia S.A.,16.26," 1,222,621,920 ",n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pam
PHX,Panhandle Royalty Company,11.46," 187,814,777 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/phx
PARR,"Par Pacific Holdings, Inc.",21.68," 1,105,871,781 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/parr
PAR,PAR Technology Corporation,22.49," 367,552,361 ",n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/par
PGRE,"Paramount Group, Inc.",13.15," 3,078,575,903 ",n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pgre
PKE,Park Aerospace Corp.,18.01," 369,067,710 ",n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/pke
PK,Park Hotels & Resorts Inc.,24.09," 4,857,088,916 ",n/a,2016,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/pk
PKD,Parker Drilling Company,11.33," 170,456,893 ",n/a,2019,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pkd
PH,Parker-Hannifin Corporation,165.64," 21,249,192,497 ",n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ph
PE,"Parsley Energy, Inc.",16.45," 5,208,975,836 ",n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pe
PSN,Parsons Corporation,35.93," 3,572,695,131 ",n/a,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/psn
PRE^F,PartnerRe Ltd.,25.5749, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^f
PRE^G,PartnerRe Ltd.,26.79, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^g
PRE^H,PartnerRe Ltd.,27.29, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^h
PRE^I,PartnerRe Ltd.,25.93, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^i
PRTY,Party City Holdco Inc.,4.31," 407,024,043 ",n/a,2015,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prty
PAYC,"Paycom Software, Inc.",243.58," 14,230,105,337 ",n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/payc
PBF,PBF Energy Inc.,22.72," 2,724,002,154 ",n/a,2012,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/pbf
PBFX,PBF Logistics LP,20.62," 1,280,686,384 ",n/a,2014,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/pbfx
BTU,Peabody Energy Corporation,18.79," 1,946,644,000 ",n/a,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/btu
PSO,"Pearson, Plc",9.82," 7,677,002,916 ",n/a,n/a,Consumer Services,Books,https://www.nasdaq.com/symbol/pso
PEB,Pebblebrook Hotel Trust,27.19," 3,551,914,261 ",n/a,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/peb
PEB^C,Pebblebrook Hotel Trust,25.29, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^c
PEB^D,Pebblebrook Hotel Trust,26.14, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^d
PEB^E,Pebblebrook Hotel Trust,25.09, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^e
PEB^F,Pebblebrook Hotel Trust,25.22, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^f
PBA,Pembina Pipeline Corp.,37.04," 18,930,249,521 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pba
PEI,Pennsylvania Real Estate Investment Trust,5.22," 404,806,913 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pei
PEI^B,Pennsylvania Real Estate Investment Trust,22.019, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pei^b
PEI^C,Pennsylvania Real Estate Investment Trust,21.561, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pei^c
PEI^D,Pennsylvania Real Estate Investment Trust,21.86, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pei^d
PFSI,"PennyMac Financial Services, Inc.",26.44," 2,078,380,608 ",n/a,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfsi
